country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollution_range,update_hour,pollution_category
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",2026-05-31 10:00:00,28.757294,77.278792,SO2,10.0,36.0,24.0,26.0,10,Good
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",2026-05-31 10:00:00,25.494,81.863,PM10,27.0,176.0,74.0,149.0,10,Moderate
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",2026-05-31 10:00:00,24.762518,84.982348,SO2,7.0,7.0,7.0,0.0,10,Good
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",2026-05-31 10:00:00,25.494,81.863,NH3,8.0,8.0,8.0,0.0,10,Good
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",2026-05-31 10:00:00,25.697189,85.2459,PM10,47.0,101.0,80.0,54.0,10,Moderate
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",2026-05-31 10:00:00,25.697189,85.2459,NH3,16.0,33.0,23.0,17.0,10,Good
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",2026-05-31 10:00:00,17.336318,76.847397,CO,28.0,50.0,28.0,22.0,10,Good
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",2026-05-31 10:00:00,25.697189,85.2459,OZONE,18.0,131.0,33.0,113.0,10,Good
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",2026-05-31 10:00:00,15.34763,76.181767,PM2.5,7.0,72.0,29.0,65.0,10,Good
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",2026-05-31 10:00:00,15.34763,76.181767,NO2,13.0,37.0,17.0,24.0,10,Good
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",2026-05-31 10:00:00,25.560083,87.553265,SO2,19.0,25.0,22.0,6.0,10,Good
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",2026-05-31 10:00:00,12.415911,75.73505,PM2.5,18.0,33.0,26.0,15.0,10,Good
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",2026-05-31 10:00:00,26.0881305,87.93840336,SO2,7.0,10.0,9.0,3.0,10,Good
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",2026-05-31 10:00:00,12.415911,75.73505,OZONE,1.0,5.0,3.0,4.0,10,Good
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",2026-05-31 10:00:00,27.308328,84.531742,PM2.5,1.0,5.0,3.0,4.0,10,Good
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",2026-05-31 10:00:00,27.308328,84.531742,NO2,5.0,12.0,9.0,7.0,10,Good
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",2026-05-31 10:00:00,25.3505986,82.9083074,SO2,15.0,18.0,17.0,3.0,10,Good
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",2026-05-31 10:00:00,12.88925,74.853,OZONE,37.0,37.0,37.0,0.0,10,Good
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",2026-05-31 10:00:00,25.301778,82.996789,NH3,1.0,1.0,1.0,0.0,10,Good
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",2026-05-31 10:00:00,26.63086,84.90051,PM10,1.0,1.0,1.0,0.0,10,Good
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",2026-05-31 10:00:00,25.301778,82.996789,SO2,25.0,27.0,26.0,2.0,10,Good
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",2026-05-31 10:00:00,25.301778,82.996789,CO,5.0,16.0,10.0,11.0,10,Good
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",2026-05-31 10:00:00,26.63086,84.90051,NH3,3.0,3.0,3.0,0.0,10,Good
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",2026-05-31 10:00:00,25.262326,82.995408,NH3,3.0,30.0,5.0,27.0,10,Good
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",2026-05-31 10:00:00,27.9002,76.9938,OZONE,54.0,57.0,56.0,3.0,10,Moderate
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",2026-05-31 10:00:00,28.360699,76.93609,PM2.5,30.0,208.0,92.0,178.0,10,Moderate
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",2026-05-31 10:00:00,28.360699,76.93609,NH3,7.0,17.0,12.0,10.0,10,Good
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",2026-05-31 10:00:00,26.730136,83.433859,OZONE,11.0,32.0,16.0,21.0,10,Good
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",2026-05-31 10:00:00,13.67,79.35,PM10,20.0,154.0,60.0,134.0,10,Moderate
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",2026-05-31 10:00:00,28.557054,77.453663,NO2,18.0,44.0,29.0,26.0,10,Good
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",2026-05-31 10:00:00,13.615387,79.40923,CO,18.0,24.0,20.0,6.0,10,Good
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2026-05-31 10:00:00,16.536107,80.594233,PM2.5,34.0,114.0,56.0,80.0,10,Moderate
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2026-05-31 10:00:00,16.536107,80.594233,SO2,15.0,54.0,21.0,39.0,10,Good
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",2026-05-31 10:00:00,28.964949,77.278761,PM10,45.0,77.0,58.0,32.0,10,Moderate
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",2026-05-31 10:00:00,28.964949,77.278761,NH3,4.0,5.0,5.0,1.0,10,Good
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",2026-05-31 10:00:00,28.359581,79.414455,CO,32.0,36.0,32.0,4.0,10,Good
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",2026-05-31 10:00:00,28.6603346,77.3572563,OZONE,19.0,141.0,50.0,122.0,10,Good
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",2026-05-31 10:00:00,26.071318,91.87488,NH3,4.0,4.0,4.0,0.0,10,Good
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",2026-05-31 10:00:00,30.943887,76.801991,PM2.5,4.0,4.0,4.0,0.0,10,Good
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",2026-05-31 10:00:00,26.766433,80.927299,PM2.5,2.0,86.0,20.0,84.0,10,Good
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",2026-05-31 10:00:00,23.616515,87.119133,SO2,11.0,18.0,13.0,7.0,10,Good
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2026-05-31 10:00:00,25.366336,87.117468,NH3,2.0,2.0,2.0,0.0,10,Good
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2026-05-31 10:00:00,25.366336,87.117468,SO2,16.0,17.0,16.0,1.0,10,Good
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2026-05-31 10:00:00,25.366336,87.117468,CO,56.0,59.0,56.0,3.0,10,Moderate
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",2026-05-31 10:00:00,25.0328,85.41948,PM2.5,35.0,120.0,75.0,85.0,10,Moderate
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",2026-05-31 10:00:00,25.0328,85.41948,CO,39.0,44.0,42.0,5.0,10,Good
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",2026-05-31 10:00:00,25.892357,86.590325,PM10,28.0,60.0,47.0,32.0,10,Good
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",2026-05-31 10:00:00,25.892357,86.590325,NH3,4.0,4.0,4.0,0.0,10,Good
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2026-05-31 10:00:00,23.508764,87.35444,OZONE,10.0,40.0,30.0,30.0,10,Good
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",2026-05-31 10:00:00,24.952822,84.002396,PM2.5,17.0,90.0,48.0,73.0,10,Good
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",2026-05-31 10:00:00,24.952822,84.002396,NO2,1.0,10.0,3.0,9.0,10,Good
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",2026-05-31 10:00:00,26.2271665,84.3570427,PM10,1.0,10.0,3.0,9.0,10,Good
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",2026-05-31 10:00:00,26.2271665,84.3570427,NH3,1.0,2.0,1.0,1.0,10,Good
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",2026-05-31 10:00:00,26.2271665,84.3570427,SO2,8.0,11.0,9.0,3.0,10,Good
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",2026-05-31 10:00:00,30.735567,76.775714,PM10,6.0,48.0,31.0,42.0,10,Good
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",2026-05-31 10:00:00,30.735567,76.775714,NO2,4.0,24.0,12.0,20.0,10,Good
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",2026-05-31 10:00:00,30.735567,76.775714,OZONE,2.0,89.0,31.0,87.0,10,Good
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",2026-05-31 10:00:00,30.751462,76.762879,NH3,10.0,12.0,12.0,2.0,10,Good
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",2026-05-31 10:00:00,12.733409,77.298051,PM10,48.0,128.0,92.0,80.0,10,Moderate
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",2026-05-31 10:00:00,12.733409,77.298051,CO,48.0,128.0,92.0,80.0,10,Moderate
India,Bihar,Munger,"Town Hall, Munger - BSPCB",2026-05-31 10:00:00,25.376776,86.471523,CO,13.0,102.0,17.0,89.0,10,Good
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",2026-05-31 10:00:00,12.733409,77.298051,OZONE,13.0,102.0,17.0,89.0,10,Good
India,Bihar,Munger,"Town Hall, Munger - BSPCB",2026-05-31 10:00:00,25.376776,86.471523,OZONE,1.0,11.0,2.0,10.0,10,Good
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",2026-05-31 10:00:00,27.571409,77.655757,NO2,1.0,11.0,2.0,10.0,10,Good
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",2026-05-31 10:00:00,26.11442,85.39813,OZONE,2.0,21.0,5.0,19.0,10,Good
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",2026-05-31 10:00:00,26.1403345,85.3650192,PM10,40.0,62.0,58.0,22.0,10,Moderate
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",2026-05-31 10:00:00,26.1403345,85.3650192,CO,20.0,38.0,30.0,18.0,10,Good
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",2026-05-31 10:00:00,30.269444,78.044167,OZONE,10.0,52.0,15.0,42.0,10,Good
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",2026-05-31 10:00:00,29.2124114,78.9611753,PM2.5,10.0,52.0,15.0,42.0,10,Good
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",2026-05-31 10:00:00,25.586562,85.043586,CO,27.0,74.0,40.0,47.0,10,Good
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",2026-05-31 10:00:00,25.586562,85.043586,OZONE,2.0,5.0,3.0,3.0,10,Good
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",2026-05-31 10:00:00,25.592539,85.227158,PM2.5,51.0,67.0,59.0,16.0,10,Moderate
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",2026-05-31 10:00:00,29.2124114,78.9611753,SO2,51.0,67.0,59.0,16.0,10,Moderate
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",2026-05-31 10:00:00,25.592539,85.227158,NH3,4.0,6.0,5.0,2.0,10,Good
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",2026-05-31 10:00:00,25.592539,85.227158,OZONE,21.0,89.0,32.0,68.0,10,Good
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",2026-05-31 10:00:00,8.5637,76.8865,PM2.5,21.0,89.0,32.0,68.0,10,Good
India,Bihar,Patna,"Muradpur, Patna - BSPCB",2026-05-31 10:00:00,25.619651,85.147382,PM2.5,72.0,81.0,75.0,9.0,10,Moderate
India,Bihar,Patna,"Muradpur, Patna - BSPCB",2026-05-31 10:00:00,25.619651,85.147382,NH3,4.0,5.0,5.0,1.0,10,Good
India,Bihar,Patna,"Muradpur, Patna - BSPCB",2026-05-31 10:00:00,25.619651,85.147382,SO2,12.0,14.0,13.0,2.0,10,Good
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",2026-05-31 10:00:00,25.599486,85.113666,PM2.5,30.0,64.0,46.0,34.0,10,Good
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ",2026-05-31 10:00:00,28.594169,77.1251,OZONE,11.0,57.0,19.0,46.0,10,Good
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",2026-05-31 10:00:00,28.656756,77.227234,SO2,12.0,51.0,26.0,39.0,10,Good
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",2026-05-31 10:00:00,19.87562,75.38731,CO,6.0,13.0,10.0,7.0,10,Good
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026-05-31 10:00:00,28.615828,77.271992,CO,14.0,38.0,21.0,24.0,10,Good
India,Delhi,Delhi,"DTU, Delhi - CPCB",2026-05-31 10:00:00,28.7500499,77.1112615,PM10,30.0,421.0,83.0,391.0,10,Moderate
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2026-05-31 10:00:00,28.498571,77.26484,PM2.5,36.0,43.0,39.0,7.0,10,Good
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2026-05-31 10:00:00,28.498571,77.26484,NH3,36.0,43.0,39.0,7.0,10,Good
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",2026-05-31 10:00:00,19.0243902,73.0406721,PM10,36.0,43.0,39.0,7.0,10,Good
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",2026-05-31 10:00:00,28.5710274,77.0719006,OZONE,27.0,70.0,34.0,43.0,10,Good
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",2026-05-31 10:00:00,19.0243902,73.0406721,SO2,27.0,70.0,34.0,43.0,10,Good
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2026-05-31 10:00:00,28.493624,77.201159,PM2.5,5.0,70.0,42.0,65.0,10,Good
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2026-05-31 10:00:00,28.493624,77.201159,PM10,34.0,112.0,66.0,78.0,10,Moderate
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2026-05-31 10:00:00,28.493624,77.201159,NO2,5.0,29.0,12.0,24.0,10,Good
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2026-05-31 10:00:00,28.6811736,77.3025234,PM2.5,41.0,315.0,87.0,274.0,10,Moderate
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",2026-05-31 10:00:00,21.185571,81.343175,SO2,7.0,11.0,8.0,4.0,10,Good
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",2026-05-31 10:00:00,22.7524,75.8872,PM2.5,2.0,45.0,26.0,43.0,10,Good
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",2026-05-31 10:00:00,21.224231,81.40835,PM2.5,23.0,84.0,47.0,61.0,10,Good
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",2026-05-31 10:00:00,21.224231,81.40835,PM10,9.0,55.0,31.0,46.0,10,Good
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",2026-05-31 10:00:00,22.08815,82.13737,PM2.5,10.0,36.0,12.0,26.0,10,Good
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",2026-05-31 10:00:00,22.08815,82.13737,PM10,25.0,46.0,36.0,21.0,10,Good
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",2026-05-31 10:00:00,22.118125,83.140608,CO,17.0,43.0,27.0,26.0,10,Good
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",2026-05-31 10:00:00,22.118125,83.140608,OZONE,17.0,43.0,27.0,26.0,10,Good
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",2026-05-31 10:00:00,22.368195,82.746431,SO2,1.0,5.0,3.0,4.0,10,Good
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",2026-05-31 10:00:00,22.368195,82.746431,OZONE,4.0,44.0,17.0,40.0,10,Good
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",2026-05-31 10:00:00,22.348441,82.549611,NH3,4.0,44.0,17.0,40.0,10,Good
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",2026-05-31 10:00:00,22.348441,82.549611,CO,44.0,118.0,70.0,74.0,10,Moderate
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",2026-05-31 10:00:00,22.348441,82.549611,OZONE,44.0,118.0,70.0,74.0,10,Moderate
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",2026-05-31 10:00:00,22.06631475,83.33820077,NO2,23.0,35.0,27.0,12.0,10,Good
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",2026-05-31 10:00:00,22.06631475,83.33820077,NH3,23.0,35.0,27.0,12.0,10,Good
India,Delhi,Delhi,"Alipur, Delhi - DPCC",2026-05-31 10:00:00,28.815329,77.15301,CO,28.0,44.0,34.0,16.0,10,Good
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2026-05-31 10:00:00,28.647622,77.315809,PM10,22.0,52.0,35.0,30.0,10,Good
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2026-05-31 10:00:00,28.647622,77.315809,CO,42.0,48.0,42.0,6.0,10,Good
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",2026-05-31 10:00:00,19.10122,74.73339,PM2.5,42.0,48.0,42.0,6.0,10,Good
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2026-05-31 10:00:00,28.695381,77.181665,PM10,36.0,287.0,90.0,251.0,10,Moderate
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2026-05-31 10:00:00,28.695381,77.181665,OZONE,13.0,54.0,19.0,41.0,10,Good
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM",2026-05-31 10:00:00,28.4706914,77.1099364,PM10,42.0,143.0,85.0,101.0,10,Moderate
India,Delhi,Delhi,"Bawana, Delhi - DPCC",2026-05-31 10:00:00,28.7762,77.051074,NO2,6.0,25.0,13.0,19.0,10,Good
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM",2026-05-31 10:00:00,28.5512005,77.2735737,PM2.5,15.0,97.0,49.0,82.0,10,Good
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM",2026-05-31 10:00:00,28.5512005,77.2735737,OZONE,13.0,87.0,28.0,74.0,10,Good
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",2026-05-31 10:00:00,22.12665,83.483212,PM10,25.0,500.0,72.0,475.0,10,Moderate
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",2026-05-31 10:00:00,23.168606,79.932247,CO,10.0,119.0,15.0,109.0,10,Good
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",2026-05-31 10:00:00,22.12665,83.483212,CO,23.0,62.0,41.0,39.0,10,Good
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",2026-05-31 10:00:00,24.2613009,80.7231783,PM2.5,1.0,40.0,18.0,39.0,10,Good
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",2026-05-31 10:00:00,24.2613009,80.7231783,SO2,8.0,9.0,9.0,1.0,10,Good
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",2026-05-31 10:00:00,24.2613009,80.7231783,CO,38.0,63.0,59.0,25.0,10,Moderate
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",2026-05-31 10:00:00,21.219665,81.630094,NH3,2.0,2.0,2.0,0.0,10,Good
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",2026-05-31 10:00:00,21.219665,81.630094,OZONE,1.0,17.0,3.0,16.0,10,Good
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",2026-05-31 10:00:00,22.624758,75.675238,NH3,1.0,17.0,3.0,16.0,10,Good
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",2026-05-31 10:00:00,21.194815,81.31477,OZONE,11.0,82.0,29.0,71.0,10,Good
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",2026-05-31 10:00:00,21.185571,81.343175,NO2,13.0,14.0,13.0,1.0,10,Good
India,Bihar,Patna,"Samanpura, Patna - BSPCB",2026-05-31 10:00:00,25.596727,85.085624,PM2.5,44.0,122.0,74.0,78.0,10,Moderate
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",2026-05-31 10:00:00,22.410802,73.097923,PM10,7.0,63.0,45.0,56.0,10,Good
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",2026-05-31 10:00:00,22.410802,73.097923,NO2,2.0,53.0,17.0,51.0,10,Good
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",2026-05-31 10:00:00,22.410802,73.097923,CO,5.0,66.0,34.0,61.0,10,Good
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",2026-05-31 10:00:00,19.95022,73.73148,NO2,5.0,66.0,34.0,61.0,10,Good
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",2026-05-31 10:00:00,22.248853,70.776774,NH3,1.0,2.0,2.0,1.0,10,Good
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",2026-05-31 10:00:00,21.217779,72.834787,PM10,48.0,125.0,89.0,77.0,10,Moderate
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",2026-05-31 10:00:00,21.217779,72.834787,NH3,1.0,1.0,1.0,0.0,10,Good
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",2026-05-31 10:00:00,21.217779,72.834787,CO,32.0,37.0,33.0,5.0,10,Good
India,Gujarat,Surat,"Science Center, Surat - SMC",2026-05-31 10:00:00,21.170046,72.795405,PM10,22.0,64.0,35.0,42.0,10,Good
India,Gujarat,Surat,"Science Center, Surat - SMC",2026-05-31 10:00:00,21.170046,72.795405,SO2,14.0,16.0,15.0,2.0,10,Good
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",2026-05-31 10:00:00,22.320153,73.216285,NO2,7.0,9.0,8.0,2.0,10,Good
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",2026-05-31 10:00:00,22.320153,73.216285,SO2,6.0,9.0,8.0,3.0,10,Good
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",2026-05-31 10:00:00,20.362421,72.918013,PM10,85.0,132.0,94.0,47.0,10,Moderate
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",2026-05-31 10:00:00,19.008751,73.01662,SO2,85.0,132.0,94.0,47.0,10,Moderate
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",2026-05-31 10:00:00,20.362421,72.918013,OZONE,4.0,30.0,6.0,26.0,10,Good
